depthft	density_gcc	s_v	hydrostatic_pres	porosity	gradient
1393.5	2.599	9.415	4.162	0.06	25.468
1394.0	2.612	9.419	4.164	0.052	25.595
1394.5	2.626	9.423	4.165	0.043	25.736
1395.0	2.624	9.427	4.167	0.045	25.716
1395.5	2.63	9.431	4.168	0.041	25.77
1396.0	2.623	9.435	4.17	0.045	25.702
1396.5	2.618	9.439	4.171	0.048	25.653
1397.0	2.64	9.443	4.173	0.035	25.869
1397.5	2.593	9.446	4.174	0.063	25.413
1398.0	2.602	9.45	4.176	0.058	25.497
1398.5	2.63	9.454	4.177	0.041	25.774
1399.0	2.617	9.458	4.179	0.049	25.649
1399.5	2.616	9.462	4.18	0.05	25.635
1400.0	2.616	9.466	4.182	0.049	25.642
1400.5	2.581	9.47	4.183	0.07	25.297
1401.0	2.572	9.474	4.185	0.075	25.209
1401.5	2.595	9.477	4.186	0.062	25.433
1402.0	2.625	9.481	4.188	0.044	25.722
1402.5	2.634	9.485	4.189	0.039	25.808
1403.0	2.623	9.489	4.191	0.045	25.709
1403.5	2.641	9.493	4.192	0.034	25.886
1404.0	2.628	9.497	4.194	0.043	25.75
1404.5	2.61	9.501	4.195	0.053	25.573
1405.0	2.604	9.505	4.197	0.056	25.519
1405.5	2.626	9.509	4.198	0.044	25.735
1406.0	2.62	9.513	4.2	0.047	25.679
1406.5	2.631	9.517	4.201	0.041	25.781
1407.0	2.627	9.521	4.203	0.043	25.746
1407.5	2.629	9.525	4.204	0.042	25.768
1408.0	2.622	9.528	4.206	0.046	25.691
1408.5	2.596	9.532	4.207	0.061	25.446
1409.0	2.63	9.536	4.209	0.041	25.77
1409.5	2.645	9.54	4.21	0.032	25.923
1410.0	2.628	9.544	4.212	0.043	25.751
1410.5	2.633	9.548	4.213	0.039	25.805
1411.0	2.633	9.552	4.215	0.04	25.8
1411.5	2.608	9.556	4.216	0.054	25.554
1412.0	2.637	9.56	4.218	0.037	25.841
1412.5	2.603	9.564	4.219	0.057	25.511
1413.0	2.62	9.568	4.221	0.047	25.674
1413.5	2.584	9.571	4.222	0.068	25.319
1414.0	2.584	9.575	4.224	0.068	25.322
1414.5	2.589	9.579	4.225	0.065	25.369
1415.0	2.62	9.583	4.227	0.047	25.672
1415.5	2.632	9.587	4.228	0.04	25.794
1416.0	2.624	9.591	4.23	0.045	25.715
1416.5	2.622	9.595	4.231	0.046	25.692
1417.0	2.608	9.599	4.233	0.054	25.554
1417.5	2.596	9.603	4.234	0.061	25.44
1418.0	2.615	9.607	4.236	0.05	25.626
1418.5	2.618	9.61	4.237	0.048	25.653
1419.0	2.632	9.614	4.239	0.04	25.794
1419.5	2.626	9.618	4.24	0.044	25.73
1420.0	2.608	9.622	4.242	0.054	25.559
1420.5	2.61	9.626	4.243	0.053	25.579
1421.0	2.608	9.63	4.245	0.054	25.557
1421.5	2.625	9.634	4.246	0.044	25.726
1422.0	2.596	9.638	4.248	0.061	25.44
1422.5	2.611	9.642	4.249	0.052	25.591
1423.0	2.626	9.646	4.251	0.043	25.738
1423.5	2.642	9.65	4.252	0.034	25.889
1424.0	2.609	9.653	4.254	0.053	25.572
1424.5	2.62	9.657	4.255	0.047	25.676
1425.0	2.634	9.661	4.257	0.039	25.81
1425.5	2.618	9.665	4.258	0.048	25.656
1426.0	2.614	9.669	4.26	0.05	25.62
1426.5	2.607	9.673	4.261	0.055	25.552
1427.0	2.62	9.677	4.263	0.047	25.677
1427.5	2.624	9.681	4.264	0.045	25.714
1428.0	2.636	9.685	4.265	0.037	25.836
1428.5	2.635	9.689	4.267	0.038	25.823
1429.0	2.634	9.693	4.268	0.039	25.815
1429.5	2.606	9.697	4.27	0.056	25.535
1430.0	2.619	9.7	4.271	0.048	25.663
1430.5	2.631	9.704	4.273	0.041	25.785
1431.0	2.623	9.708	4.274	0.045	25.702
1431.5	2.653	9.712	4.276	0.028	25.995
1432.0	2.62	9.716	4.277	0.047	25.68
1432.5	2.627	9.72	4.279	0.043	25.744
1433.0	2.62	9.724	4.28	0.047	25.68
1433.5	2.617	9.728	4.282	0.049	25.645
1434.0	2.624	9.732	4.283	0.044	25.719
1434.5	2.613	9.736	4.285	0.051	25.605
1435.0	2.606	9.74	4.286	0.056	25.535
1435.5	2.628	9.744	4.288	0.042	25.759
1436.0	2.623	9.748	4.289	0.045	25.706
1436.5	2.616	9.751	4.291	0.05	25.634
1437.0	2.616	9.755	4.292	0.049	25.639
1437.5	2.638	9.759	4.294	0.036	25.857
1438.0	2.631	9.763	4.295	0.041	25.78
1438.5	2.637	9.767	4.297	0.037	25.839
1439.0	2.626	9.771	4.298	0.044	25.731
1439.5	2.616	9.775	4.3	0.05	25.634
1440.0	2.622	9.779	4.301	0.046	25.696
1440.5	2.634	9.783	4.303	0.039	25.816
1441.0	2.659	9.787	4.304	0.024	26.059
1441.5	2.645	9.791	4.306	0.032	25.922
1442.0	2.627	9.795	4.307	0.043	25.744
1442.5	2.612	9.799	4.309	0.052	25.596
1443.0	2.586	9.802	4.31	0.067	25.342
1443.5	2.59	9.806	4.312	0.065	25.385
1444.0	2.609	9.81	4.313	0.054	25.566
1444.5	2.61	9.814	4.315	0.053	25.574
1445.0	2.64	9.818	4.316	0.035	25.871
1445.5	2.612	9.822	4.318	0.052	25.598
1446.0	2.64	9.826	4.319	0.035	25.871
1446.5	2.632	9.83	4.321	0.04	25.794
1447.0	2.647	9.834	4.322	0.031	25.945
1447.5	2.631	9.838	4.324	0.041	25.783
1448.0	2.653	9.842	4.325	0.028	25.997
1448.5	2.614	9.846	4.327	0.05	25.62
1449.0	2.638	9.849	4.328	0.037	25.851
1449.5	2.61	9.853	4.33	0.053	25.574
1450.0	2.569	9.857	4.331	0.077	25.175
1450.5	2.558	9.861	4.333	0.083	25.071
1451.0	2.6	9.865	4.334	0.059	25.485
1451.5	2.605	9.869	4.336	0.056	25.527
1452.0	2.571	9.873	4.337	0.076	25.196
1452.5	2.587	9.877	4.339	0.066	25.354
1453.0	2.621	9.88	4.34	0.046	25.687
1453.5	2.63	9.884	4.342	0.041	25.774
1454.0	2.664	9.888	4.343	0.021	26.108
1454.5	2.657	9.892	4.345	0.025	26.036
1455.0	2.64	9.896	4.346	0.035	25.877
1455.5	2.648	9.9	4.348	0.031	25.946
1456.0	2.626	9.904	4.349	0.043	25.74
1456.5	2.623	9.908	4.351	0.045	25.709
1457.0	2.605	9.912	4.352	0.056	25.531
1457.5	2.617	9.916	4.354	0.049	25.648
1458.0	2.591	9.92	4.355	0.064	25.391
1458.5	2.6	9.924	4.357	0.059	25.477
1459.0	2.576	9.927	4.358	0.073	25.248
1459.5	2.605	9.931	4.36	0.056	25.531
1460.0	2.583	9.935	4.361	0.069	25.31
1460.5	2.57	9.939	4.363	0.076	25.19
1461.0	2.58	9.943	4.364	0.071	25.284
1461.5	2.615	9.947	4.366	0.05	25.625
1462.0	2.598	9.951	4.367	0.06	25.462
1462.5	2.561	9.954	4.369	0.082	25.102
1463.0	2.592	9.958	4.37	0.063	25.407
1463.5	2.597	9.962	4.372	0.06	25.455
1464.0	2.603	9.966	4.373	0.057	25.511
1464.5	2.618	9.97	4.375	0.049	25.652
1465.0	2.62	9.974	4.376	0.047	25.674
1465.5	2.597	9.978	4.378	0.06	25.455
1466.0	2.574	9.982	4.379	0.074	25.226
1466.5	2.585	9.986	4.38	0.068	25.329
1467.0	2.519	9.989	4.382	0.107	24.683
1467.5	2.495	9.993	4.383	0.12	24.453
1468.0	2.511	9.997	4.385	0.111	24.612
1468.5	2.515	10.001	4.386	0.109	24.646
1469.0	2.508	10.004	4.388	0.113	24.577
1469.5	2.57	10.008	4.389	0.077	25.182
1470.0	2.632	10.012	4.391	0.04	25.797
1470.5	2.608	10.016	4.392	0.054	25.554
1471.0	2.614	10.02	4.394	0.051	25.617
1471.5	2.631	10.024	4.395	0.04	25.787
1472.0	2.633	10.028	4.397	0.04	25.8
1472.5	2.621	10.032	4.398	0.047	25.685
1473.0	2.614	10.036	4.4	0.051	25.613
1473.5	2.625	10.039	4.401	0.044	25.728
1474.0	2.631	10.043	4.403	0.041	25.78
1474.5	2.64	10.047	4.404	0.036	25.867
1475.0	2.649	10.051	4.406	0.03	25.957
1475.5	2.66	10.055	4.407	0.023	26.072
1476.0	2.668	10.059	4.409	0.019	26.142
1476.5	2.655	10.063	4.41	0.027	26.015
1477.0	2.672	10.067	4.412	0.016	26.189
1477.5	2.641	10.071	4.413	0.035	25.884
1478.0	2.627	10.075	4.415	0.043	25.742
1478.5	2.603	10.079	4.416	0.057	25.51
1479.0	2.589	10.083	4.418	0.065	25.375
1479.5	2.618	10.087	4.419	0.048	25.658
1480.0	2.602	10.091	4.421	0.058	25.499
1480.5	2.612	10.095	4.422	0.052	25.599
1481.0	2.636	10.098	4.424	0.038	25.831
1481.5	2.636	10.102	4.425	0.038	25.835
1482.0	2.635	10.106	4.427	0.038	25.827
1482.5	2.637	10.11	4.428	0.037	25.845
1483.0	2.659	10.114	4.43	0.024	26.057
1483.5	2.629	10.118	4.431	0.042	25.764
1484.0	2.624	10.122	4.433	0.045	25.71
1484.5	2.617	10.126	4.434	0.049	25.648
1485.0	2.579	10.13	4.436	0.071	25.276
1485.5	2.636	10.134	4.437	0.037	25.836
1486.0	2.622	10.138	4.439	0.046	25.691
1486.5	2.62	10.142	4.44	0.047	25.677
1487.0	2.595	10.145	4.442	0.062	25.433
1487.5	2.608	10.149	4.443	0.054	25.563
1488.0	2.621	10.153	4.445	0.046	25.686
1488.5	2.61	10.157	4.446	0.053	25.583
1489.0	2.64	10.161	4.448	0.035	25.875
1489.5	2.623	10.165	4.449	0.045	25.708
1490.0	2.64	10.169	4.451	0.035	25.876
1490.5	2.631	10.173	4.452	0.041	25.784
1491.0	2.614	10.177	4.454	0.05	25.62
1491.5	2.608	10.181	4.455	0.054	25.555
1492.0	2.612	10.185	4.457	0.052	25.594
1492.5	2.631	10.189	4.458	0.041	25.783
1493.0	2.663	10.193	4.46	0.022	26.099
1493.5	2.675	10.197	4.461	0.015	26.214
1494.0	2.604	10.2	4.463	0.057	25.518
1494.5	2.582	10.204	4.464	0.069	25.308
1495.0	2.62	10.208	4.466	0.047	25.678
1495.5	2.663	10.212	4.467	0.022	26.096
1496.0	2.622	10.216	4.469	0.046	25.691
1496.5	2.64	10.22	4.47	0.035	25.875
1497.0	2.63	10.224	4.472	0.041	25.778
1497.5	2.771	10.228	4.473	-0.042	27.153
1498.0	2.576	10.232	4.475	0.073	25.25
1498.5	2.574	10.236	4.476	0.074	25.222
1499.0	2.628	10.24	4.478	0.042	25.759
1499.5	2.606	10.244	4.479	0.055	25.539
1500.0	2.644	10.248	4.481	0.033	25.913
1500.5	2.623	10.251	4.482	0.045	25.707
1501.0	2.628	10.255	4.484	0.042	25.756
1501.5	2.616	10.259	4.485	0.049	25.636
1502.0	2.632	10.263	4.487	0.04	25.794
1502.5	2.604	10.267	4.488	0.056	25.52
1503.0	2.632	10.271	4.49	0.04	25.792
1503.5	2.622	10.275	4.491	0.046	25.691
1504.0	2.609	10.279	4.493	0.053	25.57
1504.5	2.582	10.283	4.494	0.069	25.307
1505.0	2.482	10.286	4.495	0.128	24.326
1505.5	2.552	10.29	4.497	0.087	25.01
1506.0	2.494	10.294	4.498	0.121	24.438
1506.5	2.475	10.298	4.5	0.133	24.251
1507.0	2.452	10.301	4.501	0.146	24.026
1507.5	2.463	10.305	4.503	0.14	24.133
1508.0	2.481	10.309	4.504	0.129	24.314
1508.5	2.499	10.312	4.506	0.118	24.49
1509.0	2.448	10.316	4.507	0.148	23.991
1509.5	2.462	10.32	4.509	0.14	24.124
1510.0	2.47	10.323	4.51	0.135	24.208
1510.5	2.481	10.327	4.512	0.129	24.318
1511.0	2.489	10.331	4.513	0.124	24.392
1511.5	2.502	10.335	4.515	0.117	24.516
1512.0	2.535	10.338	4.516	0.097	24.839
1512.5	2.501	10.342	4.518	0.117	24.507
1513.0	2.497	10.346	4.519	0.119	24.475
1513.5	2.466	10.35	4.521	0.138	24.165
1514.0	2.502	10.353	4.522	0.116	24.522
1514.5	2.488	10.357	4.524	0.125	24.384
1515.0	2.46	10.361	4.525	0.141	24.108
1515.5	2.49	10.364	4.527	0.124	24.401
1516.0	2.49	10.368	4.528	0.124	24.397
1516.5	2.505	10.372	4.53	0.115	24.551
1517.0	2.522	10.376	4.531	0.105	24.716
1517.5	2.558	10.379	4.533	0.084	25.065
1518.0	2.6	10.383	4.534	0.059	25.475
1518.5	2.619	10.387	4.536	0.047	25.67
1519.0	2.59	10.391	4.537	0.064	25.386
1519.5	2.617	10.395	4.539	0.049	25.648
1520.0	2.599	10.399	4.54	0.06	25.467
1520.5	2.631	10.403	4.542	0.041	25.785
1521.0	2.653	10.407	4.543	0.028	26.0
1521.5	2.621	10.411	4.545	0.046	25.687
1522.0	2.642	10.415	4.546	0.034	25.897
1522.5	2.636	10.419	4.548	0.038	25.834
1523.0	2.603	10.422	4.549	0.057	25.507
1523.5	2.649	10.426	4.551	0.03	25.956
1524.0	2.643	10.43	4.552	0.033	25.903
1524.5	2.607	10.434	4.554	0.055	25.549
1525.0	2.568	10.438	4.555	0.078	25.168
1525.5	2.548	10.442	4.557	0.089	24.969
1526.0	2.604	10.446	4.558	0.056	25.523
1526.5	2.555	10.45	4.56	0.086	25.035
1527.0	2.543	10.453	4.561	0.092	24.921
1527.5	2.567	10.457	4.563	0.078	25.16
1528.0	2.574	10.461	4.564	0.074	25.229
1528.5	2.589	10.465	4.566	0.066	25.368
1529.0	2.633	10.469	4.567	0.039	25.802
1529.5	2.606	10.473	4.569	0.055	25.536
1530.0	2.539	10.477	4.57	0.095	24.878
1530.5	2.602	10.48	4.572	0.058	25.502
1531.0	2.602	10.484	4.573	0.058	25.5
1531.5	2.602	10.488	4.575	0.057	25.503
1532.0	2.623	10.492	4.576	0.045	25.703
1532.5	2.629	10.496	4.578	0.042	25.767
1533.0	2.659	10.5	4.579	0.024	26.061
1533.5	2.638	10.504	4.581	0.036	25.856
1534.0	2.589	10.508	4.582	0.065	25.374
1534.5	2.559	10.512	4.584	0.083	25.082
1535.0	2.507	10.515	4.585	0.113	24.57
1535.5	2.511	10.519	4.587	0.111	24.604
1536.0	2.476	10.523	4.588	0.132	24.264
1536.5	2.503	10.527	4.59	0.116	24.531
1537.0	2.527	10.53	4.591	0.102	24.767
1537.5	2.517	10.534	4.593	0.108	24.668
1538.0	2.471	10.538	4.594	0.135	24.217
1538.5	2.458	10.541	4.596	0.142	24.092
1539.0	2.49	10.545	4.597	0.123	24.405
1539.5	2.547	10.549	4.599	0.09	24.957
1540.0	2.597	10.553	4.6	0.061	25.451
1540.5	2.63	10.557	4.602	0.041	25.775
1541.0	2.596	10.561	4.603	0.061	25.441
1541.5	2.597	10.565	4.605	0.06	25.454
1542.0	2.516	10.568	4.606	0.109	24.652
1542.5	2.506	10.572	4.608	0.114	24.564
1543.0	2.486	10.576	4.609	0.126	24.362
1543.5	2.432	10.579	4.61	0.158	23.836
1544.0	2.481	10.583	4.612	0.129	24.312
1544.5	2.497	10.587	4.613	0.119	24.47
1545.0	2.495	10.591	4.615	0.12	24.453
1545.5	2.495	10.594	4.616	0.12	24.454
1546.0	2.524	10.598	4.618	0.104	24.731
1546.5	2.518	10.602	4.619	0.107	24.675
1547.0	2.492	10.606	4.621	0.122	24.426
1547.5	2.499	10.609	4.622	0.118	24.486
1548.0	2.472	10.613	4.624	0.134	24.227
1548.5	2.523	10.617	4.625	0.104	24.725
1549.0	2.577	10.621	4.627	0.072	25.253
1549.5	2.518	10.624	4.628	0.107	24.681
1550.0	2.521	10.628	4.63	0.105	24.708
1550.5	2.522	10.632	4.631	0.105	24.719
1551.0	2.523	10.636	4.633	0.104	24.727
1551.5	2.541	10.639	4.634	0.093	24.904
1552.0	2.513	10.643	4.636	0.11	24.625
1552.5	2.534	10.647	4.637	0.098	24.833
1553.0	2.486	10.651	4.639	0.126	24.365
1553.5	2.468	10.654	4.64	0.137	24.184
1554.0	2.464	10.658	4.642	0.139	24.148
1554.5	2.483	10.662	4.643	0.128	24.331
1555.0	2.494	10.666	4.645	0.121	24.439
1555.5	2.508	10.669	4.646	0.113	24.576
1556.0	2.441	10.673	4.648	0.152	23.924
1556.5	2.45	10.677	4.649	0.147	24.013
1557.0	2.449	10.68	4.651	0.148	24.001
1557.5	2.486	10.684	4.652	0.126	24.368
1558.0	2.468	10.688	4.654	0.136	24.19
1558.5	2.492	10.691	4.655	0.122	24.423
1559.0	2.476	10.695	4.657	0.132	24.265
1559.5	2.51	10.699	4.658	0.112	24.601
1560.0	2.476	10.702	4.66	0.132	24.269
1560.5	2.482	10.706	4.661	0.128	24.329
1561.0	2.48	10.71	4.663	0.13	24.302
1561.5	2.474	10.714	4.664	0.133	24.247
1562.0	2.462	10.717	4.666	0.14	24.132
1562.5	2.471	10.721	4.667	0.134	24.22
1563.0	2.518	10.725	4.669	0.107	24.676
1563.5	2.512	10.728	4.67	0.11	24.623
1564.0	2.524	10.732	4.672	0.104	24.731
1564.5	2.516	10.736	4.673	0.108	24.661
1565.0	2.528	10.74	4.675	0.101	24.778
1565.5	2.61	10.744	4.676	0.053	25.573
1566.0	2.602	10.748	4.678	0.057	25.505
1566.5	2.609	10.751	4.679	0.054	25.565
1567.0	2.565	10.755	4.681	0.08	25.134
1567.5	2.617	10.759	4.682	0.049	25.645
1568.0	2.661	10.763	4.684	0.023	26.082
1568.5	2.67	10.767	4.685	0.018	26.168
1569.0	2.664	10.771	4.687	0.021	26.102
1569.5	2.662	10.775	4.688	0.022	26.086
1570.0	2.659	10.779	4.69	0.024	26.062
1570.5	2.607	10.783	4.691	0.055	25.546
1571.0	2.626	10.787	4.693	0.044	25.731
1571.5	2.59	10.791	4.694	0.064	25.387
1572.0	2.616	10.795	4.696	0.049	25.636
1572.5	2.598	10.799	4.697	0.06	25.456
1573.0	2.62	10.802	4.699	0.047	25.672
1573.5	2.641	10.806	4.7	0.035	25.882
1574.0	2.626	10.81	4.702	0.043	25.737
1574.5	2.632	10.814	4.703	0.04	25.799
1575.0	2.621	10.818	4.705	0.046	25.688
1575.5	2.619	10.822	4.706	0.048	25.667
1576.0	2.635	10.826	4.708	0.038	25.824
1576.5	2.626	10.83	4.709	0.043	25.739
1577.0	2.62	10.834	4.711	0.047	25.674
1577.5	2.65	10.838	4.712	0.029	25.975
1578.0	2.663	10.842	4.714	0.022	26.096
1578.5	2.654	10.846	4.715	0.027	26.008
1579.0	2.624	10.85	4.717	0.045	25.715
1579.5	2.614	10.854	4.718	0.051	25.616
1580.0	2.628	10.858	4.72	0.043	25.75
1580.5	2.609	10.861	4.721	0.054	25.566
1581.0	2.6	10.865	4.723	0.059	25.476
1581.5	2.617	10.869	4.724	0.049	25.647
1582.0	2.628	10.873	4.725	0.043	25.751
1582.5	2.638	10.877	4.727	0.037	25.85
1583.0	2.648	10.881	4.728	0.031	25.949
1583.5	2.647	10.885	4.73	0.031	25.941
1584.0	2.647	10.889	4.731	0.031	25.943
1584.5	2.636	10.893	4.733	0.038	25.83
1585.0	2.611	10.897	4.734	0.052	25.587
1585.5	2.586	10.901	4.736	0.067	25.347
1586.0	2.616	10.905	4.737	0.049	25.636
1586.5	2.642	10.908	4.739	0.034	25.894
1587.0	2.621	10.912	4.74	0.046	25.689
1587.5	2.628	10.916	4.742	0.042	25.755
1588.0	2.652	10.92	4.743	0.028	25.989
1588.5	2.637	10.924	4.745	0.037	25.842
1589.0	2.607	10.928	4.746	0.055	25.547
1589.5	2.621	10.932	4.748	0.046	25.686
1590.0	2.615	10.936	4.749	0.05	25.624
1590.5	2.632	10.94	4.751	0.04	25.789
1591.0	2.606	10.944	4.752	0.055	25.541
1591.5	2.608	10.948	4.754	0.054	25.559
1592.0	2.602	10.952	4.755	0.058	25.495
1592.5	2.59	10.955	4.757	0.065	25.38
1593.0	2.587	10.959	4.758	0.067	25.352
1593.5	2.615	10.963	4.76	0.05	25.627
1594.0	2.648	10.967	4.761	0.03	25.953
1594.5	2.637	10.971	4.763	0.037	25.842
1595.0	2.63	10.975	4.764	0.041	25.774
1595.5	2.615	10.979	4.766	0.05	25.631
1596.0	2.627	10.983	4.767	0.043	25.745
1596.5	2.652	10.987	4.769	0.028	25.993
1597.0	2.657	10.991	4.77	0.026	26.035
1597.5	2.642	10.995	4.772	0.034	25.893
1598.0	2.638	10.999	4.773	0.036	25.855
1598.5	2.64	11.003	4.775	0.035	25.873
1599.0	2.594	11.006	4.776	0.062	25.422
1599.5	2.617	11.01	4.778	0.049	25.647
1600.0	2.636	11.014	4.779	0.037	25.838
1600.5	2.662	11.018	4.781	0.022	26.089
1601.0	2.647	11.022	4.782	0.031	25.942
1601.5	2.666	11.026	4.784	0.02	26.123
1602.0	2.683	11.03	4.785	0.01	26.291
1602.5	2.667	11.034	4.787	0.019	26.14
1603.0	2.672	11.038	4.788	0.016	26.19
1603.5	2.68	11.042	4.79	0.012	26.259
1604.0	2.682	11.046	4.791	0.011	26.282
1604.5	2.658	11.05	4.793	0.025	26.05
1605.0	2.645	11.054	4.794	0.032	25.92
1605.5	2.652	11.058	4.796	0.028	25.991
1606.0	2.632	11.062	4.797	0.04	25.795
1606.5	2.645	11.066	4.799	0.032	25.92
1607.0	2.641	11.07	4.8	0.035	25.885
1607.5	2.643	11.074	4.802	0.034	25.901
1608.0	2.607	11.078	4.803	0.055	25.547
1608.5	2.595	11.082	4.805	0.062	25.43
1609.0	2.621	11.086	4.806	0.047	25.682
1609.5	2.633	11.089	4.808	0.04	25.8
1610.0	2.632	11.093	4.809	0.04	25.79
1610.5	2.643	11.097	4.811	0.034	25.897
1611.0	2.64	11.101	4.812	0.035	25.874
1611.5	2.626	11.105	4.814	0.044	25.73
1612.0	2.634	11.109	4.815	0.039	25.809
1612.5	2.636	11.113	4.817	0.037	25.836
1613.0	2.649	11.117	4.818	0.03	25.964
1613.5	2.63	11.121	4.82	0.041	25.776
1614.0	2.627	11.125	4.821	0.043	25.742
1614.5	2.654	11.129	4.823	0.027	26.012
1615.0	2.648	11.133	4.824	0.03	25.954
1615.5	2.644	11.137	4.826	0.033	25.913
1616.0	2.644	11.141	4.827	0.033	25.915
1616.5	2.651	11.145	4.829	0.029	25.976
1617.0	2.642	11.149	4.83	0.034	25.896
1617.5	2.628	11.153	4.832	0.042	25.756
1618.0	2.615	11.156	4.833	0.05	25.623
1618.5	2.637	11.16	4.835	0.037	25.846
1619.0	2.648	11.164	4.836	0.031	25.946
1619.5	2.643	11.168	4.838	0.033	25.902
1620.0	2.637	11.172	4.839	0.037	25.846
1620.5	2.638	11.176	4.84	0.037	25.85
1621.0	2.648	11.18	4.842	0.031	25.946
1621.5	2.656	11.184	4.843	0.026	26.032
1622.0	2.644	11.188	4.845	0.033	25.907
1622.5	2.652	11.192	4.846	0.028	25.994
1623.0	2.65	11.196	4.848	0.029	25.974
1623.5	2.632	11.2	4.849	0.04	25.79
1624.0	2.638	11.204	4.851	0.037	25.849
1624.5	2.642	11.208	4.852	0.034	25.897
1625.0	2.658	11.212	4.854	0.024	26.052
1625.5	2.639	11.216	4.855	0.036	25.86
1626.0	2.661	11.22	4.857	0.023	26.081
1626.5	2.665	11.224	4.858	0.021	26.115
1627.0	2.64	11.228	4.86	0.035	25.877
1627.5	2.653	11.232	4.861	0.028	26.001
1628.0	2.628	11.235	4.863	0.042	25.757
1628.5	2.641	11.239	4.864	0.035	25.88
1629.0	2.636	11.243	4.866	0.038	25.832
1629.5	2.622	11.247	4.867	0.046	25.693
1630.0	2.627	11.251	4.869	0.043	25.744
1630.5	2.675	11.255	4.87	0.015	26.212
1631.0	2.654	11.259	4.872	0.027	26.01
1631.5	2.64	11.263	4.873	0.035	25.871
1632.0	2.628	11.267	4.875	0.042	25.752
1632.5	2.644	11.271	4.876	0.033	25.915
1633.0	2.658	11.275	4.878	0.025	26.044
1633.5	2.662	11.279	4.879	0.022	26.088
1634.0	2.653	11.283	4.881	0.028	26.001
1634.5	2.639	11.287	4.882	0.036	25.862
1635.0	2.646	11.291	4.884	0.032	25.932
1635.5	2.636	11.295	4.885	0.038	25.832
1636.0	2.606	11.299	4.887	0.055	25.539
1636.5	2.628	11.303	4.888	0.042	25.758
1637.0	2.645	11.306	4.89	0.032	25.925
1637.5	2.665	11.31	4.891	0.02	26.12
1638.0	2.656	11.314	4.893	0.026	26.025
1638.5	2.664	11.318	4.894	0.021	26.106
1639.0	2.661	11.322	4.896	0.023	26.079
1639.5	2.642	11.326	4.897	0.034	25.892
1640.0	2.618	11.33	4.899	0.048	25.653
1640.5	2.602	11.334	4.9	0.058	25.496
1641.0	2.606	11.338	4.902	0.055	25.536
1641.5	2.6	11.342	4.903	0.059	25.481
1642.0	2.645	11.346	4.905	0.032	25.92
1642.5	2.63	11.35	4.906	0.041	25.777
1643.0	2.636	11.354	4.908	0.038	25.832
1643.5	2.639	11.358	4.909	0.036	25.861
1644.0	2.622	11.362	4.911	0.046	25.694
1644.5	2.613	11.365	4.912	0.051	25.608
1645.0	2.632	11.369	4.914	0.04	25.792
1645.5	2.633	11.373	4.915	0.039	25.802
1646.0	2.643	11.377	4.917	0.033	25.905
1646.5	2.635	11.381	4.918	0.038	25.825
1647.0	2.633	11.385	4.92	0.039	25.802
1647.5	2.659	11.389	4.921	0.024	26.054
1648.0	2.63	11.393	4.923	0.041	25.773
1648.5	2.626	11.397	4.924	0.044	25.732
1649.0	2.641	11.401	4.926	0.035	25.885
1649.5	2.639	11.405	4.927	0.036	25.859
1650.0	2.652	11.409	4.929	0.028	25.988
1650.5	2.657	11.413	4.93	0.025	26.04
1651.0	2.647	11.417	4.932	0.031	25.937
1651.5	2.648	11.421	4.933	0.03	25.952
1652.0	2.676	11.425	4.935	0.014	26.23
1652.5	2.655	11.429	4.936	0.027	26.015
1653.0	2.655	11.433	4.938	0.026	26.022
1653.5	2.641	11.437	4.939	0.035	25.885
1654.0	2.648	11.441	4.941	0.03	25.954
1654.5	2.635	11.444	4.942	0.038	25.825
1655.0	2.625	11.448	4.944	0.044	25.725
1655.5	2.645	11.452	4.945	0.032	25.921
1656.0	2.648	11.456	4.947	0.031	25.951
1656.5	2.656	11.46	4.948	0.026	26.027
1657.0	2.664	11.464	4.95	0.021	26.102
1657.5	2.659	11.468	4.951	0.024	26.059
1658.0	2.65	11.472	4.953	0.029	25.969
1658.5	2.646	11.476	4.954	0.032	25.929
1659.0	2.644	11.48	4.955	0.033	25.908
1659.5	2.662	11.484	4.957	0.022	26.089
1660.0	2.644	11.488	4.958	0.033	25.911
1660.5	2.639	11.492	4.96	0.036	25.865
1661.0	2.632	11.496	4.961	0.04	25.791
1661.5	2.646	11.5	4.963	0.032	25.928
1662.0	2.658	11.504	4.964	0.025	26.05
1662.5	2.673	11.508	4.966	0.016	26.195
1663.0	2.683	11.512	4.967	0.01	26.291
1663.5	2.658	11.516	4.969	0.025	26.045
1664.0	2.633	11.52	4.97	0.04	25.799
1664.5	2.648	11.524	4.972	0.031	25.946
1665.0	2.621	11.528	4.973	0.046	25.687
1665.5	2.635	11.531	4.975	0.038	25.827
1666.0	2.637	11.535	4.976	0.037	25.845
1666.5	2.64	11.539	4.978	0.035	25.872
1667.0	2.624	11.543	4.979	0.044	25.72
1667.5	2.643	11.547	4.981	0.033	25.904
1668.0	2.645	11.551	4.982	0.032	25.924
1668.5	2.629	11.555	4.984	0.042	25.76
1669.0	2.616	11.559	4.985	0.049	25.641
1669.5	2.619	11.563	4.987	0.048	25.666
1670.0	2.643	11.567	4.988	0.033	25.903
1670.5	2.641	11.571	4.99	0.035	25.878
1671.0	2.647	11.575	4.991	0.031	25.937
1671.5	2.636	11.579	4.993	0.038	25.829
1672.0	2.637	11.583	4.994	0.037	25.84
