depthft	density_gcc	s_v	hydrostatic_pres	porosity	gradient
10899	2.328	65.56	32.556	0.219	22.814
10900	2.35	65.567	32.559	0.206	23.03
10901	2.394	65.574	32.562	0.18	23.461
10902	2.37	65.581	32.565	0.194	23.226
10903	2.434	65.588	32.568	0.156	23.853
10904	2.43	65.595	32.571	0.159	23.814
10905	2.404	65.603	32.574	0.174	23.559
10906	2.378	65.61	32.577	0.189	23.304
10907	2.37	65.617	32.58	0.194	23.226
10908	2.378	65.624	32.583	0.189	23.304
10909	2.395	65.631	32.586	0.179	23.471
10910	2.426	65.638	32.589	0.161	23.775
10911	2.415	65.646	32.592	0.168	23.667
10912	2.431	65.653	32.595	0.158	23.824
10913	2.462	65.66	32.598	0.14	24.128
10914	2.474	65.668	32.601	0.133	24.245
10915	2.438	65.675	32.604	0.154	23.892
10916	2.394	65.682	32.607	0.18	23.461
10917	2.442	65.689	32.61	0.152	23.932
10918	2.428	65.697	32.613	0.16	23.794
10919	2.45	65.704	32.615	0.147	24.01
10920	2.444	65.711	32.618	0.151	23.951
10921	2.45	65.718	32.621	0.147	24.01
10922	2.46	65.726	32.624	0.141	24.108
10923	2.502	65.733	32.627	0.116	24.52
10924	2.492	65.741	32.63	0.122	24.422
10925	2.468	65.748	32.633	0.136	24.186
10926	2.482	65.756	32.636	0.128	24.324
10927	2.426	65.763	32.639	0.161	23.775
10928	2.402	65.77	32.642	0.175	23.54
10929	2.415	65.777	32.645	0.168	23.667
10930	2.43	65.784	32.648	0.159	23.814
10931	2.482	65.792	32.651	0.128	24.324
10932	2.462	65.799	32.654	0.14	24.128
10933	2.414	65.806	32.657	0.168	23.657
10934	2.46	65.814	32.66	0.141	24.108
10935	2.444	65.821	32.663	0.151	23.951
10936	2.45	65.828	32.666	0.147	24.01
10937	2.494	65.836	32.669	0.121	24.441
10938	2.454	65.843	32.672	0.145	24.049
10939	2.428	65.85	32.675	0.16	23.794
10940	2.436	65.858	32.678	0.155	23.873
10941	2.418	65.865	32.681	0.166	23.696
10942	2.418	65.872	32.684	0.166	23.696
10943	2.49	65.88	32.687	0.124	24.402
10944	2.412	65.887	32.69	0.169	23.638
10945	2.343	65.894	32.693	0.21	22.961
10946	2.33	65.901	32.696	0.218	22.834
10947	2.294	65.908	32.699	0.239	22.481
10948	2.282	65.914	32.702	0.246	22.364
10949	2.31	65.921	32.705	0.229	22.638
10950	2.303	65.928	32.708	0.234	22.569
10951	2.34	65.935	32.711	0.212	22.932
10952	2.25	65.942	32.714	0.265	22.05
10953	2.198	65.948	32.717	0.295	21.54
10954	2.212	65.955	32.72	0.287	21.678
10955	2.234	65.962	32.723	0.274	21.893
10956	2.254	65.968	32.726	0.262	22.089
10957	2.322	65.975	32.729	0.222	22.756
10958	2.294	65.982	32.732	0.239	22.481
10959	2.21	65.989	32.735	0.288	21.658
10960	2.246	65.996	32.738	0.267	22.011
10961	2.256	66.002	32.741	0.261	22.109
10962	2.29	66.009	32.744	0.241	22.442
10963	2.292	66.016	32.747	0.24	22.462
10964	2.242	66.023	32.75	0.269	21.972
10965	2.322	66.03	32.753	0.222	22.756
10966	2.348	66.037	32.756	0.207	23.01
10967	2.232	66.043	32.759	0.275	21.874
10968	2.25	66.05	32.762	0.265	22.05
10969	2.25	66.057	32.765	0.265	22.05
10970	2.25	66.063	32.768	0.265	22.05
10971	2.266	66.07	32.771	0.255	22.207
10972	2.266	66.077	32.774	0.255	22.207
10973	2.276	66.084	32.777	0.249	22.305
10974	2.224	66.09	32.78	0.28	21.795
10975	2.216	66.097	32.783	0.285	21.717
10976	2.214	66.104	32.786	0.286	21.697
10977	2.278	66.11	32.789	0.248	22.324
10978	2.37	66.118	32.792	0.194	23.226
10979	2.322	66.124	32.795	0.222	22.756
10980	2.215	66.131	32.798	0.285	21.707
10981	2.208	66.138	32.801	0.289	21.638
10982	2.235	66.144	32.804	0.274	21.903
10983	2.222	66.151	32.807	0.281	21.776
10984	2.24	66.158	32.81	0.271	21.952
10985	2.252	66.164	32.813	0.264	22.07
10986	2.246	66.171	32.816	0.267	22.011
10987	2.268	66.178	32.819	0.254	22.226
10988	2.256	66.185	32.822	0.261	22.109
10989	2.21	66.191	32.825	0.288	21.658
10990	2.214	66.198	32.828	0.286	21.697
10991	2.22	66.204	32.831	0.282	21.756
10992	2.252	66.211	32.834	0.264	22.07
10993	2.255	66.218	32.837	0.262	22.099
10994	2.298	66.225	32.84	0.236	22.52
10995	2.356	66.232	32.843	0.202	23.089
10996	2.332	66.239	32.845	0.216	22.854
10997	2.311	66.246	32.848	0.229	22.648
10998	2.324	66.253	32.851	0.221	22.775
10999	2.332	66.26	32.854	0.216	22.854
11000	2.35	66.267	32.857	0.206	23.03
11001	2.295	66.273	32.86	0.238	22.491
11002	2.274	66.28	32.863	0.251	22.285
11003	2.252	66.287	32.866	0.264	22.07
11004	2.25	66.294	32.869	0.265	22.05
11005	2.236	66.3	32.872	0.273	21.913
11006	2.206	66.307	32.875	0.291	21.619
11007	2.214	66.314	32.878	0.286	21.697
11008	2.25	66.32	32.881	0.265	22.05
11009	2.254	66.327	32.884	0.262	22.089
11010	2.24	66.334	32.887	0.271	21.952
11011	2.25	66.34	32.89	0.265	22.05
11012	2.198	66.347	32.893	0.295	21.54
11013	2.244	66.354	32.896	0.268	21.991
11014	2.262	66.361	32.899	0.258	22.168
11015	2.242	66.367	32.902	0.269	21.972
11016	2.212	66.374	32.905	0.287	21.678
11017	2.25	66.381	32.908	0.265	22.05
11018	2.214	66.387	32.911	0.286	21.697
11019	2.254	66.394	32.914	0.262	22.089
11020	2.239	66.401	32.917	0.271	21.942
11021	2.216	66.407	32.92	0.285	21.717
11022	2.226	66.414	32.923	0.279	21.815
11023	2.238	66.421	32.926	0.272	21.932
11024	2.264	66.427	32.929	0.256	22.187
11025	2.274	66.434	32.932	0.251	22.285
11026	2.236	66.441	32.935	0.273	21.913
11027	2.23	66.447	32.938	0.276	21.854
11028	2.232	66.454	32.941	0.275	21.874
11029	2.194	66.461	32.944	0.298	21.501
11030	2.218	66.467	32.947	0.284	21.736
11031	2.234	66.474	32.95	0.274	21.893
11032	2.238	66.481	32.953	0.272	21.932
11033	2.247	66.487	32.956	0.266	22.021
11034	2.264	66.494	32.959	0.256	22.187
11035	2.274	66.501	32.962	0.251	22.285
11036	2.248	66.508	32.965	0.266	22.03
11037	2.214	66.514	32.968	0.286	21.697
11038	2.218	66.521	32.971	0.284	21.736
11039	2.239	66.528	32.974	0.271	21.942
11040	2.252	66.534	32.977	0.264	22.07
11041	2.262	66.541	32.98	0.258	22.168
11042	2.238	66.548	32.983	0.272	21.932
11043	2.239	66.554	32.986	0.271	21.942
11044	2.232	66.561	32.989	0.275	21.874
11045	2.21	66.568	32.992	0.288	21.658
11046	2.22	66.574	32.995	0.282	21.756
11047	2.218	66.581	32.998	0.284	21.736
11048	2.214	66.588	33.001	0.286	21.697
11049	2.21	66.594	33.004	0.288	21.658
11050	2.198	66.601	33.007	0.295	21.54
11051	2.21	66.607	33.01	0.288	21.658
11052	2.238	66.614	33.013	0.272	21.932
11053	2.246	66.621	33.016	0.267	22.011
11054	2.252	66.627	33.019	0.264	22.07
11055	2.23	66.634	33.022	0.276	21.854
11056	2.235	66.641	33.025	0.274	21.903
11057	2.2	66.647	33.028	0.294	21.56
11058	2.206	66.654	33.031	0.291	21.619
11059	2.198	66.66	33.034	0.295	21.54
11060	2.214	66.667	33.037	0.286	21.697
11061	2.246	66.674	33.04	0.267	22.011
11062	2.236	66.68	33.043	0.273	21.913
11063	2.206	66.687	33.046	0.291	21.619
11064	2.199	66.694	33.049	0.295	21.55
11065	2.204	66.7	33.052	0.292	21.599
11066	2.19	66.707	33.055	0.3	21.462
11067	2.207	66.713	33.058	0.29	21.629
11068	2.23	66.72	33.061	0.276	21.854
11069	2.202	66.727	33.064	0.293	21.58
11070	2.202	66.733	33.067	0.293	21.58
11071	2.214	66.74	33.07	0.286	21.697
11072	2.196	66.746	33.073	0.296	21.521
11073	2.204	66.753	33.075	0.292	21.599
11074	2.216	66.76	33.078	0.285	21.717
11075	2.236	66.766	33.081	0.273	21.913
11076	2.207	66.773	33.084	0.29	21.629
11077	2.186	66.779	33.087	0.302	21.423
11078	2.19	66.786	33.09	0.3	21.462
11079	2.214	66.793	33.093	0.286	21.697
11080	2.234	66.799	33.096	0.274	21.893
11081	2.256	66.806	33.099	0.261	22.109
11082	2.31	66.813	33.102	0.229	22.638
11083	2.326	66.82	33.105	0.22	22.795
11084	2.324	66.827	33.108	0.221	22.775
11085	2.356	66.834	33.111	0.202	23.089
11086	2.322	66.841	33.114	0.222	22.756
11087	2.384	66.848	33.117	0.186	23.363
11088	2.382	66.855	33.12	0.187	23.344
11089	2.354	66.862	33.123	0.204	23.069
11090	2.351	66.869	33.126	0.205	23.04
11091	2.386	66.876	33.129	0.185	23.383
11092	2.378	66.883	33.132	0.189	23.304
11093	2.359	66.89	33.135	0.201	23.118
11094	2.356	66.897	33.138	0.202	23.089
11095	2.404	66.904	33.141	0.174	23.559
11096	2.351	66.911	33.144	0.205	23.04
11097	2.372	66.919	33.147	0.193	23.246
11098	2.39	66.926	33.15	0.182	23.422
11099	2.402	66.933	33.153	0.175	23.54
11100	2.398	66.94	33.156	0.178	23.5
11101	2.422	66.947	33.159	0.164	23.736
11102	2.408	66.954	33.162	0.172	23.598
11103	2.39	66.962	33.165	0.182	23.422
11104	2.42	66.969	33.168	0.165	23.716
11105	2.418	66.976	33.171	0.166	23.696
11106	2.434	66.983	33.174	0.156	23.853
11107	2.43	66.991	33.177	0.159	23.814
11108	2.396	66.998	33.18	0.179	23.481
11109	2.442	67.005	33.183	0.152	23.932
11110	2.44	67.012	33.186	0.153	23.912
11111	2.438	67.02	33.189	0.154	23.892
11112	2.454	67.027	33.192	0.145	24.049
11113	2.462	67.034	33.195	0.14	24.128
11114	2.406	67.041	33.198	0.173	23.579
11115	2.374	67.049	33.201	0.192	23.265
11116	2.402	67.056	33.204	0.175	23.54
11117	2.41	67.063	33.207	0.171	23.618
11118	2.41	67.07	33.21	0.171	23.618
11119	2.404	67.077	33.213	0.174	23.559
11120	2.418	67.085	33.216	0.166	23.696
11121	2.41	67.092	33.219	0.171	23.618
11122	2.406	67.099	33.222	0.173	23.579
11123	2.382	67.106	33.225	0.187	23.344
11124	2.37	67.113	33.228	0.194	23.226
11125	2.382	67.12	33.231	0.187	23.344
11126	2.422	67.127	33.234	0.164	23.736
11127	2.423	67.135	33.237	0.163	23.745
11128	2.41	67.142	33.24	0.171	23.618
11129	2.406	67.149	33.243	0.173	23.579
11130	2.396	67.156	33.246	0.179	23.481
11131	2.404	67.163	33.249	0.174	23.559
11132	2.42	67.171	33.252	0.165	23.716
11133	2.482	67.178	33.255	0.128	24.324
11134	2.458	67.185	33.258	0.142	24.088
11135	2.428	67.193	33.261	0.16	23.794
11136	2.46	67.2	33.264	0.141	24.108
11137	2.478	67.207	33.267	0.131	24.284
11138	2.474	67.215	33.27	0.133	24.245
11139	2.458	67.222	33.273	0.142	24.088
11140	2.464	67.23	33.276	0.139	24.147
11141	2.488	67.237	33.279	0.125	24.382
11142	2.456	67.244	33.282	0.144	24.069
11143	2.454	67.252	33.285	0.145	24.049
11144	2.428	67.259	33.288	0.16	23.794
11145	2.444	67.266	33.291	0.151	23.951
11146	2.428	67.273	33.294	0.16	23.794
11147	2.444	67.281	33.297	0.151	23.951
11148	2.438	67.288	33.3	0.154	23.892
11149	2.434	67.295	33.303	0.156	23.853
11150	2.422	67.303	33.305	0.164	23.736
11151	2.388	67.31	33.308	0.184	23.402
11152	2.442	67.317	33.311	0.152	23.932
11153	2.442	67.324	33.314	0.152	23.932
11154	2.458	67.332	33.317	0.142	24.088
11155	2.463	67.339	33.32	0.139	24.137
11156	2.454	67.346	33.323	0.145	24.049
11157	2.455	67.354	33.326	0.144	24.059
11158	2.454	67.361	33.329	0.145	24.049
11159	2.422	67.368	33.332	0.164	23.736
11160	2.41	67.375	33.335	0.171	23.618
11161	2.422	67.383	33.338	0.164	23.736
11162	2.458	67.39	33.341	0.142	24.088
11163	2.452	67.397	33.344	0.146	24.03
11164	2.442	67.405	33.347	0.152	23.932
11165	2.454	67.412	33.35	0.145	24.049
11166	2.459	67.419	33.353	0.142	24.098
11167	2.474	67.427	33.356	0.133	24.245
11168	2.415	67.434	33.359	0.168	23.667
11169	2.396	67.441	33.362	0.179	23.481
11170	2.442	67.448	33.365	0.152	23.932
11171	2.416	67.456	33.368	0.167	23.677
11172	2.414	67.463	33.371	0.168	23.657
11173	2.426	67.47	33.374	0.161	23.775
11174	2.498	67.477	33.377	0.119	24.48
11175	2.458	67.485	33.38	0.142	24.088
11176	2.476	67.492	33.383	0.132	24.265
11177	2.494	67.5	33.386	0.121	24.441
11178	2.474	67.507	33.389	0.133	24.245
11179	2.464	67.514	33.392	0.139	24.147
11180	2.454	67.522	33.395	0.145	24.049
11181	2.454	67.529	33.398	0.145	24.049
11182	2.442	67.536	33.401	0.152	23.932
11183	2.452	67.544	33.404	0.146	24.03
11184	2.468	67.551	33.407	0.136	24.186
11185	2.428	67.558	33.41	0.16	23.794
11186	2.428	67.566	33.413	0.16	23.794
11187	2.454	67.573	33.416	0.145	24.049
11188	2.454	67.58	33.419	0.145	24.049
11189	2.404	67.587	33.422	0.174	23.559
11190	2.406	67.595	33.425	0.173	23.579
11191	2.438	67.602	33.428	0.154	23.892
11192	2.455	67.609	33.431	0.144	24.059
11193	2.508	67.617	33.434	0.113	24.578
11194	2.57	67.624	33.437	0.076	25.186
11195	2.55	67.632	33.44	0.088	24.99
11196	2.452	67.639	33.443	0.146	24.03
11197	2.41	67.646	33.446	0.171	23.618
11198	2.406	67.654	33.449	0.173	23.579
11199	2.39	67.661	33.452	0.182	23.422
11200	2.436	67.668	33.455	0.155	23.873
11201	2.436	67.675	33.458	0.155	23.873
11202	2.398	67.683	33.461	0.178	23.5
11203	2.406	67.69	33.464	0.173	23.579
11204	2.376	67.697	33.467	0.191	23.285
11205	2.38	67.704	33.47	0.188	23.324
11206	2.422	67.711	33.473	0.164	23.736
11207	2.414	67.718	33.476	0.168	23.657
11208	2.423	67.726	33.479	0.163	23.745
11209	2.404	67.733	33.482	0.174	23.559
11210	2.364	67.74	33.485	0.198	23.167
11211	2.366	67.747	33.488	0.196	23.187
11212	2.356	67.754	33.491	0.202	23.089
11213	2.342	67.761	33.494	0.211	22.952
11214	2.314	67.768	33.497	0.227	22.677
11215	2.332	67.775	33.5	0.216	22.854
11216	2.34	67.782	33.503	0.212	22.932
11217	2.296	67.789	33.506	0.238	22.501
11218	2.29	67.795	33.509	0.241	22.442
11219	2.286	67.802	33.512	0.244	22.403
11220	2.294	67.809	33.515	0.239	22.481
11221	2.344	67.816	33.518	0.209	22.971
11222	2.33	67.823	33.521	0.218	22.834
11223	2.362	67.83	33.524	0.199	23.148
11224	2.374	67.837	33.527	0.192	23.265
11225	2.375	67.844	33.53	0.191	23.275
11226	2.37	67.851	33.533	0.194	23.226
11227	2.404	67.859	33.535	0.174	23.559
11228	2.418	67.866	33.538	0.166	23.696
11229	2.388	67.873	33.541	0.184	23.402
11230	2.392	67.88	33.544	0.181	23.442
11231	2.41	67.887	33.547	0.171	23.618
11232	2.43	67.895	33.55	0.159	23.814
11233	2.402	67.902	33.553	0.175	23.54
11234	2.374	67.909	33.556	0.192	23.265
11235	2.38	67.916	33.559	0.188	23.324
11236	2.382	67.923	33.562	0.187	23.344
11237	2.42	67.93	33.565	0.165	23.716
11238	2.39	67.937	33.568	0.182	23.422
11239	2.334	67.944	33.571	0.215	22.873
11240	2.338	67.951	33.574	0.213	22.912
11241	2.366	67.958	33.577	0.196	23.187
11242	2.396	67.966	33.58	0.179	23.481
11243	2.406	67.973	33.583	0.173	23.579
11244	2.426	67.98	33.586	0.161	23.775
11245	2.414	67.987	33.589	0.168	23.657
11246	2.41	67.994	33.592	0.171	23.618
11247	2.418	68.002	33.595	0.166	23.696
11248	2.412	68.009	33.598	0.169	23.638
11249	2.46	68.016	33.601	0.141	24.108
11250	2.46	68.024	33.604	0.141	24.108
11251	2.454	68.031	33.607	0.145	24.049
11252	2.438	68.038	33.61	0.154	23.892
11253	2.43	68.045	33.613	0.159	23.814
11254	2.446	68.053	33.616	0.149	23.971
11255	2.434	68.06	33.619	0.156	23.853
11256	2.396	68.067	33.622	0.179	23.481
11257	2.386	68.074	33.625	0.185	23.383
11258	2.378	68.081	33.628	0.189	23.304
11259	2.374	68.089	33.631	0.192	23.265
11260	2.392	68.096	33.634	0.181	23.442
11261	2.39	68.103	33.637	0.182	23.422
11262	2.37	68.11	33.64	0.194	23.226
11263	2.354	68.117	33.643	0.204	23.069
11264	2.335	68.124	33.646	0.215	22.883
11265	2.37	68.131	33.649	0.194	23.226
11266	2.354	68.138	33.652	0.204	23.069
11267	2.356	68.145	33.655	0.202	23.089
11268	2.364	68.152	33.658	0.198	23.167
11269	2.351	68.159	33.661	0.205	23.04
11270	2.362	68.166	33.664	0.199	23.148
11271	2.396	68.173	33.667	0.179	23.481
11272	2.396	68.18	33.67	0.179	23.481
11273	2.366	68.188	33.673	0.196	23.187
11274	2.342	68.195	33.676	0.211	22.952
11275	2.35	68.202	33.679	0.206	23.03
11276	2.356	68.209	33.682	0.202	23.089
11277	2.334	68.216	33.685	0.215	22.873
11278	2.334	68.223	33.688	0.215	22.873
11279	2.368	68.23	33.691	0.195	23.206
11280	2.392	68.237	33.694	0.181	23.442
11281	2.46	68.244	33.697	0.141	24.108
11282	2.522	68.252	33.7	0.105	24.716
11283	2.532	68.259	33.703	0.099	24.814
11284	2.402	68.266	33.706	0.175	23.54
11285	2.278	68.273	33.709	0.248	22.324
11286	2.298	68.28	33.712	0.236	22.52
11287	2.274	68.287	33.715	0.251	22.285
11288	2.322	68.294	33.718	0.222	22.756
11289	2.294	68.301	33.721	0.239	22.481
11290	2.311	68.308	33.724	0.229	22.648
11291	2.294	68.314	33.727	0.239	22.481
11292	2.292	68.321	33.73	0.24	22.462
11293	2.284	68.328	33.733	0.245	22.383
11294	2.292	68.335	33.736	0.24	22.462
11295	2.318	68.342	33.739	0.225	22.716
11296	2.31	68.349	33.742	0.229	22.638
11297	2.306	68.356	33.745	0.232	22.599
11298	2.294	68.362	33.748	0.239	22.481
11299	2.326	68.369	33.751	0.22	22.795
11300	2.326	68.376	33.754	0.22	22.795
11301	2.3	68.383	33.757	0.235	22.54
11302	2.326	68.39	33.76	0.22	22.795
11303	2.39	68.397	33.763	0.182	23.422
11304	2.486	68.405	33.766	0.126	24.363
11305	2.646	68.413	33.768	0.032	25.931
11306	2.568	68.42	33.771	0.078	25.166
11307	2.444	68.428	33.774	0.151	23.951
11308	2.38	68.435	33.777	0.188	23.324
11309	2.364	68.442	33.78	0.198	23.167
11310	2.382	68.449	33.783	0.187	23.344
11311	2.346	68.456	33.786	0.208	22.991
11312	2.342	68.463	33.789	0.211	22.952
11313	2.348	68.47	33.792	0.207	23.01
11314	2.34	68.477	33.795	0.212	22.932
11315	2.32	68.484	33.798	0.224	22.736
11316	2.276	68.491	33.801	0.249	22.305
11317	2.254	68.497	33.804	0.262	22.089
11318	2.29	68.504	33.807	0.241	22.442
11319	2.326	68.511	33.81	0.22	22.795
11320	2.324	68.518	33.813	0.221	22.775
11321	2.326	68.525	33.816	0.22	22.795
11322	2.338	68.532	33.819	0.213	22.912
11323	2.374	68.539	33.822	0.192	23.265
11324	2.402	68.546	33.825	0.175	23.54
11325	2.298	68.553	33.828	0.236	22.52
11326	2.302	68.56	33.831	0.234	22.56
11327	2.298	68.567	33.834	0.236	22.52
11328	2.3	68.574	33.837	0.235	22.54
11329	2.346	68.581	33.84	0.208	22.991
11330	2.454	68.588	33.843	0.145	24.049
11331	2.464	68.595	33.846	0.139	24.147
11332	2.454	68.603	33.849	0.145	24.049
11333	2.494	68.61	33.852	0.121	24.441
11334	2.49	68.618	33.855	0.124	24.402
11335	2.47	68.625	33.858	0.135	24.206
11336	2.456	68.632	33.861	0.144	24.069
11337	2.486	68.64	33.864	0.126	24.363
11338	2.446	68.647	33.867	0.149	23.971
11339	2.428	68.654	33.87	0.16	23.794
11340	2.354	68.661	33.873	0.204	23.069
11341	2.39	68.669	33.876	0.182	23.422
11342	2.422	68.676	33.879	0.164	23.736
11343	2.402	68.683	33.882	0.175	23.54
11344	2.388	68.69	33.885	0.184	23.402
11345	2.36	68.697	33.888	0.2	23.128
11346	2.318	68.704	33.891	0.225	22.716
11347	2.284	68.711	33.894	0.245	22.383
11348	2.312	68.718	33.897	0.228	22.658
11349	2.32	68.725	33.9	0.224	22.736
11350	2.382	68.732	33.903	0.187	23.344
11351	2.414	68.739	33.906	0.168	23.657
11352	2.406	68.746	33.909	0.173	23.579
11353	2.406	68.753	33.912	0.173	23.579
11354	2.446	68.761	33.915	0.149	23.971
11355	2.45	68.768	33.918	0.147	24.01
11356	2.406	68.775	33.921	0.173	23.579
11357	2.38	68.782	33.924	0.188	23.324
11358	2.398	68.79	33.927	0.178	23.5
11359	2.404	68.797	33.93	0.174	23.559
11360	2.404	68.804	33.933	0.174	23.559
11361	2.366	68.811	33.936	0.196	23.187
11362	2.348	68.818	33.939	0.207	23.01
11363	2.284	68.825	33.942	0.245	22.383
11364	2.29	68.832	33.945	0.241	22.442
11365	2.386	68.839	33.948	0.185	23.383
11366	2.43	68.846	33.951	0.159	23.814
11367	2.46	68.853	33.954	0.141	24.108
11368	2.458	68.861	33.957	0.142	24.088
11369	2.458	68.868	33.96	0.142	24.088
11370	2.494	68.876	33.963	0.121	24.441
11371	2.486	68.883	33.966	0.126	24.363
11372	2.442	68.89	33.969	0.152	23.932
11373	2.456	68.898	33.972	0.144	24.069
11374	2.388	68.905	33.975	0.184	23.402
11375	2.374	68.912	33.978	0.192	23.265
11376	2.318	68.919	33.981	0.225	22.716
11377	2.298	68.926	33.984	0.236	22.52
11378	2.376	68.933	33.987	0.191	23.285
11379	2.442	68.94	33.99	0.152	23.932
11380	2.412	68.947	33.993	0.169	23.638
11381	2.428	68.954	33.996	0.16	23.794
11382	2.43	68.962	33.998	0.159	23.814
11383	2.418	68.969	34.001	0.166	23.696
11384	2.362	68.976	34.004	0.199	23.148
11385	2.268	68.983	34.007	0.254	22.226
11386	2.26	68.989	34.01	0.259	22.148
11387	2.346	68.996	34.013	0.208	22.991
11388	2.39	69.004	34.016	0.182	23.422
11389	2.396	69.011	34.019	0.179	23.481
11390	2.402	69.018	34.022	0.175	23.54
11391	2.402	69.025	34.025	0.175	23.54
11392	2.368	69.032	34.028	0.195	23.206
11393	2.308	69.039	34.031	0.231	22.618
11394	2.292	69.046	34.034	0.24	22.462
11395	2.222	69.053	34.037	0.281	21.776
11396	2.202	69.059	34.04	0.293	21.58
11397	2.223	69.066	34.043	0.281	21.785
11398	2.27	69.073	34.046	0.253	22.246
11399	2.354	69.08	34.049	0.204	23.069
11400	2.37	69.087	34.052	0.194	23.226
11401	2.414	69.094	34.055	0.168	23.657
11402	2.426	69.101	34.058	0.161	23.775
11403	2.442	69.108	34.061	0.152	23.932
11404	2.458	69.116	34.064	0.142	24.088
11405	2.456	69.123	34.067	0.144	24.069
11406	2.468	69.131	34.07	0.136	24.186
11407	2.456	69.138	34.073	0.144	24.069
11408	2.48	69.145	34.076	0.129	24.304
11409	2.422	69.152	34.079	0.164	23.736
11410	2.402	69.16	34.082	0.175	23.54
11411	2.398	69.167	34.085	0.178	23.5
11412	2.418	69.174	34.088	0.166	23.696
11413	2.438	69.181	34.091	0.154	23.892
11414	2.364	69.188	34.094	0.198	23.167
11415	2.384	69.196	34.097	0.186	23.363
11416	2.406	69.203	34.1	0.173	23.579
11417	2.382	69.21	34.103	0.187	23.344
11418	2.388	69.217	34.106	0.184	23.402
11419	2.404	69.224	34.109	0.174	23.559
11420	2.364	69.231	34.112	0.198	23.167
11421	2.324	69.238	34.115	0.221	22.775
11422	2.34	69.245	34.118	0.212	22.932
11423	2.338	69.252	34.121	0.213	22.912
11424	2.268	69.259	34.124	0.254	22.226
11425	2.21	69.265	34.127	0.288	21.658
11426	2.236	69.272	34.13	0.273	21.913
11427	2.22	69.279	34.133	0.282	21.756
11428	2.21	69.285	34.136	0.288	21.658
11429	2.216	69.292	34.139	0.285	21.717
11430	2.204	69.299	34.142	0.292	21.599
11431	2.222	69.305	34.145	0.281	21.776
11432	2.262	69.312	34.148	0.258	22.168
11433	2.218	69.319	34.151	0.284	21.736
11434	2.182	69.325	34.154	0.305	21.384
11435	2.234	69.332	34.157	0.274	21.893
11436	2.226	69.338	34.16	0.279	21.815
11437	2.194	69.345	34.163	0.298	21.501
11438	2.206	69.352	34.166	0.291	21.619
11439	2.252	69.358	34.169	0.264	22.07
11440	2.302	69.365	34.172	0.234	22.56
11441	2.41	69.372	34.175	0.171	23.618
11442	2.396	69.38	34.178	0.179	23.481
11443	2.43	69.387	34.181	0.159	23.814
11444	2.43	69.394	34.184	0.159	23.814
11445	2.442	69.401	34.187	0.152	23.932
11446	2.402	69.409	34.19	0.175	23.54
11447	2.374	69.416	34.193	0.192	23.265
11448	2.386	69.423	34.196	0.185	23.383
11449	2.376	69.43	34.199	0.191	23.285
11450	2.354	69.437	34.202	0.204	23.069
11451	2.414	69.444	34.205	0.168	23.657
11452	2.388	69.451	34.208	0.184	23.402
11453	2.363	69.458	34.211	0.198	23.157
11454	2.318	69.465	34.214	0.225	22.716
11455	2.33	69.472	34.217	0.218	22.834
11456	2.35	69.479	34.22	0.206	23.03
11457	2.386	69.486	34.223	0.185	23.383
11458	2.414	69.494	34.226	0.168	23.657
11459	2.42	69.501	34.228	0.165	23.716
11460	2.423	69.508	34.231	0.163	23.745
11461	2.41	69.515	34.234	0.171	23.618
11462	2.43	69.522	34.237	0.159	23.814
11463	2.422	69.53	34.24	0.164	23.736
11464	2.466	69.537	34.243	0.138	24.167
11465	2.375	69.544	34.246	0.191	23.275
11466	2.332	69.551	34.249	0.216	22.854
11467	2.47	69.558	34.252	0.135	24.206
11468	2.414	69.566	34.255	0.168	23.657
11469	2.422	69.573	34.258	0.164	23.736
11470	2.444	69.58	34.261	0.151	23.951
11471	2.424	69.587	34.264	0.162	23.755
11472	2.366	69.595	34.267	0.196	23.187
11473	2.328	69.601	34.27	0.219	22.814
11474	2.344	69.608	34.273	0.209	22.971
11475	2.386	69.616	34.276	0.185	23.383
11476	2.406	69.623	34.279	0.173	23.579
11477	2.35	69.63	34.282	0.206	23.03
11478	2.286	69.637	34.285	0.244	22.403
11479	2.306	69.644	34.288	0.232	22.599
11480	2.346	69.651	34.291	0.208	22.991
11481	2.346	69.658	34.294	0.208	22.991
11482	2.374	69.665	34.297	0.192	23.265
11483	2.335	69.672	34.3	0.215	22.883
11484	2.322	69.679	34.303	0.222	22.756
11485	2.318	69.685	34.306	0.225	22.716
11486	2.255	69.692	34.309	0.262	22.099
11487	2.262	69.699	34.312	0.258	22.168
11488	2.294	69.706	34.315	0.239	22.481
11489	2.306	69.713	34.318	0.232	22.599
11490	2.34	69.72	34.321	0.212	22.932
11491	2.418	69.727	34.324	0.166	23.696
11492	2.422	69.734	34.327	0.164	23.736
11493	2.414	69.741	34.33	0.168	23.657
11494	2.464	69.749	34.333	0.139	24.147
11495	2.45	69.756	34.336	0.147	24.01
11496	2.508	69.764	34.339	0.113	24.578
11497	2.494	69.771	34.342	0.121	24.441
11498	2.49	69.778	34.345	0.124	24.402
11499	2.434	69.786	34.348	0.156	23.853
11500	2.408	69.793	34.351	0.172	23.598
11501	2.407	69.8	34.354	0.172	23.589
11502	2.418	69.807	34.357	0.166	23.696
11503	2.402	69.814	34.36	0.175	23.54
11504	2.41	69.822	34.363	0.171	23.618
11505	2.424	69.829	34.366	0.162	23.755
